# association of rgb,depth,groundtruth 
# rgb depth tx ty tz qx qy qz qw 
rgb/1311877876.624553.png depth/1311877876.624588.png 0.2799 -1.9496 0.5787 -0.6266 0.4038 -0.3626 0.5594 
rgb/1311877876.892300.png depth/1311877876.892311.png 0.3355 -1.9254 0.5779 -0.6269 0.4043 -0.3618 0.5592 
rgb/1311877876.923160.png depth/1311877876.923176.png 0.3422 -1.9231 0.5777 -0.6274 0.4027 -0.3615 0.5599 
rgb/1311877876.993169.png depth/1311877876.993192.png 0.3556 -1.9172 0.5773 -0.6272 0.4058 -0.3605 0.5586 
rgb/1311877877.056516.png depth/1311877877.056531.png 0.3699 -1.9121 0.5781 -0.6242 0.4001 -0.3622 0.5649 
rgb/1311877877.124727.png depth/1311877877.125439.png 0.3827 -1.9064 0.5779 -0.6252 0.4043 -0.3621 0.5609 
rgb/1311877877.589853.png depth/1311877877.589891.png 0.4877 -1.868 0.5782 -0.6075 0.4248 -0.3859 0.5491 
rgb/1311877877.623164.png depth/1311877877.623220.png 0.4963 -1.866 0.5786 -0.6052 0.4249 -0.3893 0.5492 
rgb/1311877877.692146.png depth/1311877877.692162.png 0.5129 -1.8606 0.5784 -0.6033 0.4304 -0.3921 0.5449 
rgb/1311877877.824028.png depth/1311877877.824046.png 0.5459 -1.8508 0.5785 -0.5959 0.4365 -0.4024 0.5408 
rgb/1311877878.024280.png depth/1311877878.024309.png 0.5969 -1.8387 0.578 -0.5879 0.4499 -0.4124 0.5309 
rgb/1311877878.123467.png depth/1311877878.123482.png 0.6225 -1.8353 0.5783 -0.5832 0.454 -0.4187 0.5277 
rgb/1311877878.460038.png depth/1311877878.460067.png 0.7128 -1.8215 0.5772 -0.5678 0.4728 -0.4363 0.5135 
rgb/1311877878.558858.png depth/1311877878.558869.png 0.7394 -1.8189 0.5766 -0.5631 0.4811 -0.4388 0.5089 
rgb/1311877878.624260.png depth/1311877878.624284.png 0.757 -1.819 0.5766 -0.5611 0.4843 -0.4421 0.5051 
rgb/1311877878.692428.png depth/1311877878.693152.png 0.7738 -1.8172 0.5764 -0.5562 0.4898 -0.4446 0.5031 
rgb/1311877878.759776.png depth/1311877878.760225.png 0.7913 -1.8155 0.5768 -0.552 0.4916 -0.4499 0.5012 
rgb/1311877878.828525.png depth/1311877878.828552.png 0.8091 -1.8141 0.5773 0.5503 -0.4941 0.4517 -0.499 
rgb/1311877878.892193.png depth/1311877878.892227.png 0.8267 -1.8122 0.5766 -0.5508 0.4934 -0.4503 0.5004 
rgb/1311877879.092180.png depth/1311877879.092224.png 0.8819 -1.8097 0.5765 -0.5517 0.4937 -0.4474 0.5016 
rgb/1311877879.190411.png depth/1311877879.190429.png 0.9106 -1.8064 0.576 -0.5514 0.4921 -0.449 0.5021 
rgb/1311877879.290989.png depth/1311877879.290660.png 0.9389 -1.8039 0.5758 -0.5575 0.4887 -0.4435 0.5037 
rgb/1311877879.359954.png depth/1311877879.359968.png 0.9581 -1.802 0.5758 -0.5591 0.4843 -0.44 0.5092 
rgb/1311877879.390938.png depth/1311877879.390845.png 0.967 -1.8015 0.5754 -0.5632 0.4871 -0.4353 0.5061 
rgb/1311877879.490346.png depth/1311877879.490357.png 0.9961 -1.7956 0.5752 -0.5681 0.4749 -0.4289 0.5175 
rgb/1311877879.590329.png depth/1311877879.590642.png 1.0231 -1.7883 0.5756 -0.5776 0.4637 -0.4186 0.5255 
rgb/1311877880.128267.png depth/1311877880.128277.png 1.1705 -1.7358 0.5724 -0.6227 0.4099 -0.3636 0.5586 
rgb/1311877880.158774.png depth/1311877880.158786.png 1.1769 -1.7329 0.572 -0.6247 0.4071 -0.3605 0.5603 
rgb/1311877880.258820.png depth/1311877880.258830.png 1.1943 -1.7243 0.5725 -0.6303 0.3989 -0.3516 0.5657 
rgb/1311877880.296535.png depth/1311877880.296550.png 1.2004 -1.7212 0.5723 -0.6316 0.3945 -0.3507 0.5678 
rgb/1311877880.428263.png depth/1311877880.428287.png 1.2218 -1.7116 0.5735 -0.6273 0.3891 -0.3495 0.5771 
rgb/1311877880.596206.png depth/1311877880.596234.png 1.2571 -1.6941 0.5724 -0.6288 0.39 -0.3493 0.575 
rgb/1311877880.625747.png depth/1311877880.625754.png 1.2641 -1.6914 0.5729 -0.6254 0.3895 -0.352 0.5773 
rgb/1311877880.659693.png depth/1311877880.659714.png 1.2715 -1.6885 0.5727 -0.63 0.3953 -0.3482 0.5706 
rgb/1311877880.728333.png depth/1311877880.728415.png 1.2876 -1.6822 0.5738 -0.6199 0.3939 -0.3595 0.5756 
rgb/1311877880.759826.png depth/1311877880.766291.png 1.2956 -1.6787 0.5734 -0.6193 0.3968 -0.3608 0.5734 
rgb/1311877880.827668.png depth/1311877880.828149.png 1.3159 -1.6694 0.5723 -0.62 0.4003 -0.3637 0.5684 
rgb/1311877880.896162.png depth/1311877880.896185.png 1.3366 -1.6615 0.5718 -0.6189 0.4056 -0.3655 0.5647 
rgb/1311877881.060795.png depth/1311877881.060821.png 1.38 -1.6461 0.5719 -0.6121 0.4141 -0.3728 0.5611 
rgb/1311877881.128353.png depth/1311877881.128409.png 1.3996 -1.6384 0.5719 -0.6099 0.4173 -0.3762 0.5588 
rgb/1311877881.195877.png depth/1311877881.195891.png 1.4196 -1.6326 0.5715 -0.6082 0.4203 -0.3801 0.5559 
rgb/1311877881.264290.png depth/1311877881.264305.png 1.4406 -1.6273 0.5707 -0.6052 0.4247 -0.3812 0.555 
rgb/1311877881.295162.png depth/1311877881.295182.png 1.4495 -1.6247 0.5705 -0.6073 0.4252 -0.3798 0.5533 
rgb/1311877881.364460.png depth/1311877881.364471.png 1.4671 -1.6187 0.5705 -0.6056 0.4258 -0.3816 0.5535 
rgb/1311877881.428674.png depth/1311877881.428680.png 1.4842 -1.6133 0.5717 -0.605 0.422 -0.3823 0.5566 
rgb/1311877881.626153.png depth/1311877881.626158.png 1.5371 -1.5905 0.5709 -0.603 0.4219 -0.3879 0.5549 
rgb/1311877881.696348.png depth/1311877881.696375.png 1.5586 -1.5775 0.5691 -0.6128 0.4244 -0.382 0.5462 
rgb/1311877881.864158.png depth/1311877881.864172.png 1.6017 -1.5658 0.5726 -0.6023 0.4113 -0.3808 0.5684 
rgb/1311877881.894048.png depth/1311877881.894063.png 1.6087 -1.5624 0.5722 -0.6107 0.4059 -0.3774 0.5655 
rgb/1311877881.964702.png depth/1311877881.964736.png 1.6285 -1.5499 0.5716 -0.6181 0.4019 -0.3693 0.5658 
rgb/1311877882.028711.png depth/1311877882.029495.png 1.6436 -1.5421 0.5689 -0.6337 0.3914 -0.3605 0.5614 
rgb/1311877882.432435.png depth/1311877882.432977.png 1.7452 -1.4828 0.5714 -0.6441 0.3452 -0.3201 0.6029 
rgb/1311877882.495385.png depth/1311877882.495415.png 1.7639 -1.4712 0.5705 -0.6563 0.3434 -0.3075 0.5973 
rgb/1311877882.532519.png depth/1311877882.532697.png 1.7718 -1.4647 0.5706 -0.6593 0.3377 -0.3024 0.5999 
rgb/1311877882.596059.png depth/1311877882.596118.png 1.7872 -1.4515 0.571 -0.6598 0.3298 -0.2998 0.605 
rgb/1311877882.833160.png depth/1311877882.833187.png 1.8415 -1.4057 0.5708 -0.6747 0.3025 -0.2718 0.616 
rgb/1311877882.897511.png depth/1311877882.897525.png 1.8575 -1.3912 0.5713 -0.6779 0.2927 -0.2624 0.6212 
rgb/1311877882.930557.png depth/1311877882.930782.png 1.8609 -1.3879 0.5713 -0.6789 0.2907 -0.2599 0.6222 
rgb/1311877883.032685.png depth/1311877883.033304.png 1.8844 -1.3673 0.5713 -0.6835 0.2801 -0.2493 0.6262 
rgb/1311877883.197105.png depth/1311877883.197252.png 1.9164 -1.331 0.5716 -0.6893 0.261 -0.2305 0.6353 
rgb/1311877883.265183.png depth/1311877883.265337.png 1.9282 -1.3157 0.5718 -0.6921 0.2521 -0.2241 0.6381 
rgb/1311877883.333542.png depth/1311877883.334312.png 1.94 -1.3004 0.5722 -0.6949 0.2445 -0.2151 0.6411 
rgb/1311877883.533655.png depth/1311877883.533669.png 1.9695 -1.2564 0.5736 -0.7003 0.2185 -0.1963 0.6506 
rgb/1311877883.567211.png depth/1311877883.567721.png 1.9738 -1.2483 0.5738 -0.7017 0.2139 -0.1927 0.6517 
rgb/1311877883.637153.png depth/1311877883.637167.png 1.9844 -1.2323 0.574 -0.7035 0.2062 -0.1852 0.6544 
rgb/1311877883.701237.png depth/1311877883.701248.png 1.9946 -1.2175 0.5741 -0.7073 0.198 -0.1787 0.6547 
rgb/1311877883.865181.png depth/1311877883.865197.png 2.016 -1.1667 0.5726 -0.7178 0.1761 -0.1572 0.655 
rgb/1311877883.900238.png depth/1311877883.900460.png 2.0198 -1.1571 0.5731 -0.7166 0.1705 -0.1569 0.6579 
rgb/1311877884.101881.png depth/1311877884.101213.png 2.0436 -1.1094 0.5746 -0.7147 0.1469 -0.1297 0.6714 
rgb/1311877884.202678.png depth/1311877884.203235.png 2.054 -1.0794 0.5735 -0.7258 0.1342 -0.1187 0.6642 
rgb/1311877884.230591.png depth/1311877884.230598.png 2.057 -1.0699 0.5735 -0.7258 0.1317 -0.1173 0.6649 
rgb/1311877884.301939.png depth/1311877884.301968.png 2.0628 -1.0488 0.5732 -0.7285 0.1216 -0.1105 0.665 
rgb/1311877884.465792.png depth/1311877884.465802.png 2.0796 -0.9972 0.5703 -0.7393 0.1034 -0.087 0.6596 
rgb/1311877884.534753.png depth/1311877884.534777.png 2.0823 -0.977 0.5709 -0.7391 0.0954 -0.0834 0.6616 
rgb/1311877884.601154.png depth/1311877884.601650.png 2.0822 -0.9576 0.5715 -0.7354 0.0845 -0.0782 0.6678 
rgb/1311877884.663154.png depth/1311877884.663171.png 2.0845 -0.9408 0.5713 -0.7365 0.0766 -0.0711 0.6683 
rgb/1311877884.831345.png depth/1311877884.831367.png 2.0952 -0.8899 0.5704 -0.7397 0.0556 -0.0481 0.6689 
rgb/1311877884.898905.png depth/1311877884.899627.png 2.0983 -0.8701 0.5701 -0.7408 0.053 -0.0454 0.6681 
rgb/1311877884.968546.png depth/1311877884.969130.png 2.0997 -0.8533 0.5708 -0.7265 0.0472 -0.0451 0.6841 
rgb/1311877885.168902.png depth/1311877885.169597.png 2.1104 -0.791 0.569 -0.741 0.0472 -0.0401 0.6686 
rgb/1311877885.369922.png depth/1311877885.369931.png 2.1167 -0.7295 0.5684 -0.7398 0.0445 -0.0409 0.6701 
rgb/1311877885.469454.png depth/1311877885.469471.png 2.1234 -0.7015 0.5682 -0.7402 0.0447 -0.0383 0.6698 
rgb/1311877885.667915.png depth/1311877885.668462.png 2.131 -0.6464 0.5684 -0.7388 0.0445 -0.0386 0.6714 
rgb/1311877885.834470.png depth/1311877885.834573.png 2.139 -0.5959 0.5673 -0.7402 0.0432 -0.035 0.6701 
rgb/1311877885.901810.png depth/1311877885.907141.png 2.1422 -0.578 0.5678 -0.7399 0.0416 -0.0328 0.6706 
rgb/1311877885.970114.png depth/1311877885.970127.png 2.144 -0.5589 0.5683 -0.7378 0.0406 -0.0318 0.673 
rgb/1311877886.235578.png depth/1311877886.235947.png 2.149 -0.4813 0.5668 -0.7352 0.0271 -0.0205 0.677 
rgb/1311877886.437343.png depth/1311877886.438030.png 2.1535 -0.419 0.5656 -0.7388 0.01 -0.0019 0.6738 
rgb/1311877886.502199.png depth/1311877886.502736.png 2.1536 -0.3993 0.5648 -0.7405 0.0053 0.003 0.6721 
rgb/1311877886.599689.png depth/1311877886.599717.png 2.152 -0.37 0.5646 -0.7414 -0.0026 0.0079 0.671 
rgb/1311877886.735509.png depth/1311877886.735962.png 2.1485 -0.3293 0.5642 -0.7395 -0.0149 0.019 0.6727 
rgb/1311877886.766464.png depth/1311877886.766529.png 2.1478 -0.3189 0.5638 -0.7392 -0.0177 0.0216 0.6729 
rgb/1311877886.837408.png depth/1311877886.838044.png 2.1468 -0.2967 0.5632 -0.7402 -0.0239 0.0284 0.6713 
rgb/1311877886.935507.png depth/1311877886.935529.png 2.144 -0.2679 0.5626 -0.7413 -0.0325 0.0361 0.6694 
rgb/1311877887.101619.png depth/1311877887.101423.png 2.1374 -0.2215 0.5629 -0.7376 -0.0464 0.0487 0.6719 
rgb/1311877887.201421.png depth/1311877887.201584.png 2.1329 -0.1923 0.5635 -0.737 -0.0565 0.0549 0.6713 
rgb/1311877887.470649.png depth/1311877887.470660.png 2.1157 -0.1124 0.5625 -0.736 -0.0805 0.0762 0.6679 
rgb/1311877887.806128.png depth/1311877887.806576.png 2.0905 -0.023 0.5639 -0.7302 -0.108 0.1039 0.6666 
rgb/1311877887.870424.png depth/1311877887.874801.png 2.0851 -0.0044 0.5643 -0.7276 -0.1129 0.1104 0.6676 
rgb/1311877887.970270.png depth/1311877887.970283.png 2.0755 0.0232 0.564 -0.7266 -0.1227 0.1185 0.6655 
rgb/1311877888.004872.png depth/1311877888.004884.png 2.0721 0.0324 0.5636 -0.7282 -0.1261 0.1201 0.6629 
rgb/1311877888.138217.png depth/1311877888.138897.png 2.0594 0.0699 0.5632 -0.724 -0.1352 0.135 0.6628 
rgb/1311877888.205068.png depth/1311877888.205081.png 2.0534 0.0905 0.5629 -0.7261 -0.1416 0.1393 0.6583 
rgb/1311877888.270427.png depth/1311877888.275374.png 2.0451 0.1115 0.5625 -0.7246 -0.1445 0.143 0.6584 
rgb/1311877888.335932.png depth/1311877888.335938.png 2.0366 0.1287 0.5622 -0.726 -0.15 0.1477 0.6547 
rgb/1311877888.405797.png depth/1311877888.405978.png 2.0269 0.1462 0.5623 -0.7238 -0.157 0.1535 0.6541 
rgb/1311877888.506113.png depth/1311877888.506471.png 2.017 0.1725 0.5613 -0.7235 -0.1558 0.1536 0.6547 
rgb/1311877888.637036.png depth/1311877888.637285.png 2.0004 0.2055 0.5602 -0.7273 -0.1567 0.1502 0.6511 
rgb/1311877888.672655.png depth/1311877888.672686.png 1.9969 0.213 0.5596 -0.7283 -0.1559 0.1478 0.6507 
rgb/1311877888.702302.png depth/1311877888.703073.png 1.9937 0.22 0.5601 -0.7283 -0.1556 0.1496 0.6503 
rgb/1311877888.904730.png depth/1311877888.904742.png 1.9742 0.2681 0.5591 -0.7304 -0.1496 0.1426 0.6511 
rgb/1311877888.973606.png depth/1311877888.973620.png 1.9673 0.2865 0.5586 -0.7311 -0.1433 0.1364 0.6529 
rgb/1311877889.103065.png depth/1311877889.103074.png 1.9542 0.3224 0.5574 -0.7354 -0.1314 0.1236 0.6531 
rgb/1311877889.174125.png depth/1311877889.174138.png 1.9482 0.3422 0.557 -0.7371 -0.1235 0.1145 0.6544 
rgb/1311877889.238700.png depth/1311877889.238721.png 1.9441 0.359 0.5569 -0.7382 -0.1153 0.1084 0.6558 
rgb/1311877889.273073.png depth/1311877889.273090.png 1.9418 0.3692 0.5568 -0.7383 -0.1103 0.1043 0.6572 
rgb/1311877889.337761.png depth/1311877889.337812.png 1.9384 0.3861 0.5564 -0.7399 -0.1042 0.0982 0.6573 
rgb/1311877889.403814.png depth/1311877889.403834.png 1.9352 0.4047 0.5559 -0.7409 -0.0959 0.0909 0.6585 
rgb/1311877889.506462.png depth/1311877889.506507.png 1.9299 0.4324 0.555 -0.7422 -0.0855 0.0805 0.6598 
rgb/1311877889.604737.png depth/1311877889.604759.png 1.9246 0.4586 0.5544 -0.7443 -0.0751 0.0683 0.66 
rgb/1311877889.705060.png depth/1311877889.705289.png 1.9224 0.484 0.5544 -0.7423 -0.0592 0.0561 0.6651 
rgb/1311877889.906251.png depth/1311877889.906275.png 1.9203 0.5367 0.5541 -0.7419 -0.0331 0.0327 0.6689 
rgb/1311877890.074385.png depth/1311877890.075198.png 1.9215 0.5826 0.5538 -0.7423 -0.0125 0.0153 0.6698 
rgb/1311877890.142270.png depth/1311877890.142607.png 1.9223 0.6001 0.5536 -0.7421 -0.0046 0.0075 0.6703 
rgb/1311877890.204172.png depth/1311877890.204387.png 1.923 0.6176 0.5532 -0.7417 0.0031 -0.0003 0.6708 
rgb/1311877890.371499.png depth/1311877890.371519.png 1.928 0.6629 0.5532 -0.7406 0.0248 -0.0206 0.6712 
rgb/1311877890.440567.png depth/1311877890.440981.png 1.9304 0.6835 0.5534 -0.7386 0.0319 -0.0276 0.6728 
rgb/1311877890.505951.png depth/1311877890.505965.png 1.932 0.7038 0.5531 -0.7414 0.0291 -0.0279 0.6698 
rgb/1311877890.573608.png depth/1311877890.573918.png 1.9361 0.7263 0.5531 -0.7417 0.0284 -0.0234 0.6697 
rgb/1311877890.641486.png depth/1311877890.641497.png 1.9392 0.7451 0.553 -0.7393 0.0282 -0.0231 0.6724 
rgb/1311877890.704835.png depth/1311877890.704849.png 1.9392 0.7633 0.5537 -0.7392 0.0292 -0.0232 0.6725 
rgb/1311877890.738704.png depth/1311877890.738715.png 1.9391 0.7722 0.5533 -0.7397 0.0266 -0.0236 0.672 
rgb/1311877890.804783.png depth/1311877890.804800.png 1.9386 0.7932 0.5532 -0.7373 0.0234 -0.0214 0.6748 
rgb/1311877890.875266.png depth/1311877890.875297.png 1.9407 0.8129 0.5528 -0.7408 0.0229 -0.02 0.6711 
rgb/1311877890.940177.png depth/1311877890.940184.png 1.943 0.8327 0.552 -0.7419 0.0191 -0.0144 0.6701 
rgb/1311877891.008923.png depth/1311877891.008948.png 1.9444 0.8501 0.5517 -0.7442 0.0135 -0.0091 0.6677 
rgb/1311877891.070807.png depth/1311877891.071019.png 1.9435 0.8647 0.5518 -0.7429 0.0063 -0.0034 0.6694 
rgb/1311877891.172079.png depth/1311877891.172099.png 1.9407 0.8844 0.5519 -0.7417 -0.0063 0.0072 0.6706 
rgb/1311877891.241621.png depth/1311877891.241629.png 1.9397 0.8999 0.5511 -0.7432 -0.0171 0.0181 0.6686 
rgb/1311877891.310077.png depth/1311877891.310088.png 1.9388 0.9145 0.5504 -0.7441 -0.0265 0.0279 0.667 
rgb/1311877891.373738.png depth/1311877891.377959.png 1.9369 0.9243 0.5499 -0.7439 -0.0358 0.0364 0.6663 
rgb/1311877891.439634.png depth/1311877891.439816.png 1.9339 0.9312 0.5498 -0.7443 -0.0443 0.0452 0.6648 
rgb/1311877891.509194.png depth/1311877891.509212.png 1.932 0.9361 0.5498 -0.7391 -0.0515 0.0526 0.6695 
rgb/1311877891.573883.png depth/1311877891.573930.png 1.931 0.9365 0.5497 -0.7441 -0.0606 0.061 0.6625 
rgb/1311877891.607610.png depth/1311877891.608777.png 1.9303 0.9373 0.5504 -0.739 -0.0628 0.0647 0.6676 
rgb/1311877891.673576.png depth/1311877891.673605.png 1.9293 0.9372 0.5503 -0.7401 -0.0717 0.0693 0.665 
rgb/1311877891.741583.png depth/1311877891.741646.png 1.9276 0.9381 0.5498 -0.7418 -0.0817 0.0782 0.661 
rgb/1311877891.809640.png depth/1311877891.809679.png 1.9264 0.9395 0.5497 -0.74 -0.0906 0.0878 0.6606 
rgb/1311877891.873659.png depth/1311877891.873738.png 1.9248 0.9406 0.5498 -0.7386 -0.1001 0.0972 0.6596 
rgb/1311877891.939301.png depth/1311877891.939342.png 1.9236 0.9403 0.5498 -0.7385 -0.1089 0.1049 0.657 
rgb/1311877892.009471.png depth/1311877892.009493.png 1.9219 0.9409 0.5499 -0.7359 -0.1174 0.1134 0.6571 
rgb/1311877892.072978.png depth/1311877892.072988.png 1.9202 0.9411 0.5497 -0.7348 -0.1278 0.1228 0.6548 
rgb/1311877892.107024.png depth/1311877892.109777.png 1.9193 0.9416 0.5498 -0.7335 -0.1312 0.1268 0.6547 
rgb/1311877892.173677.png depth/1311877892.173710.png 1.918 0.9416 0.5495 -0.732 -0.1417 0.136 0.6523 
rgb/1311877892.241842.png depth/1311877892.241854.png 1.9167 0.9414 0.5496 -0.7311 -0.1516 0.1446 0.6493 
rgb/1311877892.307709.png depth/1311877892.307721.png 1.9152 0.9414 0.5496 -0.7288 -0.1603 0.1536 0.6477 
rgb/1311877892.375568.png depth/1311877892.375895.png 1.914 0.9405 0.5494 -0.7278 -0.1707 0.1624 0.644 
rgb/1311877892.439484.png depth/1311877892.439679.png 1.9127 0.9397 0.5494 -0.7252 -0.1797 0.1706 0.6424 
rgb/1311877892.475000.png depth/1311877892.475007.png 1.9118 0.9397 0.5494 -0.7234 -0.1846 0.1751 0.6419 
rgb/1311877892.540680.png depth/1311877892.540690.png 1.9108 0.9388 0.5497 -0.7215 -0.1934 0.1832 0.6392 
rgb/1311877892.609324.png depth/1311877892.609333.png 1.9086 0.9399 0.5496 -0.7179 -0.2014 0.192 0.6381 
rgb/1311877892.708955.png depth/1311877892.708994.png 1.9054 0.941 0.5493 -0.7154 -0.2169 0.2035 0.6322 
rgb/1311877892.840894.png depth/1311877892.840905.png 1.9009 0.9421 0.5496 -0.7091 -0.2345 0.2205 0.6274 
rgb/1311877892.876364.png depth/1311877892.876368.png 1.8998 0.9428 0.5497 -0.7069 -0.2384 0.2246 0.6269 
rgb/1311877892.940976.png depth/1311877892.940995.png 1.8956 0.9457 0.5496 -0.7028 -0.2472 0.233 0.625 
rgb/1311877893.007567.png depth/1311877893.007616.png 1.8915 0.9492 0.5489 -0.7017 -0.2594 0.2401 0.6186 
rgb/1311877893.076424.png depth/1311877893.076450.png 1.8849 0.9526 0.549 -0.6979 -0.2676 0.2493 0.6158 
rgb/1311877893.139832.png depth/1311877893.139841.png 1.8807 0.9542 0.5485 -0.6952 -0.2785 0.259 0.61 
rgb/1311877893.206246.png depth/1311877893.206254.png 1.877 0.9573 0.5493 -0.6903 -0.2817 0.2637 0.6121 
rgb/1311877893.276329.png depth/1311877893.276491.png 1.8729 0.9582 0.5492 -0.686 -0.2925 0.2726 0.6079 
rgb/1311877893.338733.png depth/1311877893.342535.png 1.8689 0.9605 0.549 -0.6827 -0.3002 0.2797 0.6046 
rgb/1311877893.375279.png depth/1311877893.375285.png 1.8657 0.9622 0.5487 -0.6799 -0.3047 0.2858 0.6027 
rgb/1311877893.475877.png depth/1311877893.475920.png 1.8595 0.9649 0.5485 -0.6752 -0.3184 0.2953 0.5962 
rgb/1311877893.545204.png depth/1311877893.547027.png 1.8549 0.9669 0.5487 -0.6711 -0.3272 0.3036 0.592 
rgb/1311877893.606372.png depth/1311877893.606382.png 1.8507 0.9685 0.5489 -0.6665 -0.3346 0.3109 0.5892 
rgb/1311877893.675848.png depth/1311877893.675856.png 1.8463 0.97 0.5488 -0.6623 -0.343 0.3184 0.5851 
rgb/1311877893.706288.png depth/1311877893.706309.png 1.8443 0.9706 0.5486 -0.66 -0.3472 0.3225 0.5829 
rgb/1311877893.778115.png depth/1311877893.778130.png 1.8394 0.9722 0.549 -0.655 -0.3539 0.3302 0.5802 
rgb/1311877893.845338.png depth/1311877893.845399.png 1.8351 0.9731 0.549 -0.6507 -0.3624 0.3374 0.5757 
rgb/1311877894.009480.png depth/1311877894.009508.png 1.8248 0.9744 0.5489 -0.6401 -0.3843 0.3555 0.5624 
rgb/1311877894.074209.png depth/1311877894.078056.png 1.8188 0.9762 0.5491 -0.6327 -0.3891 0.3651 0.5612 
rgb/1311877894.142275.png depth/1311877894.142299.png 1.8137 0.9779 0.5492 -0.6282 -0.3948 0.3711 0.5583 
rgb/1311877894.176909.png depth/1311877894.176918.png 1.8105 0.9785 0.5491 -0.6249 -0.3977 0.3761 0.5567 
rgb/1311877894.245728.png depth/1311877894.245739.png 1.8046 0.9793 0.5495 -0.6198 -0.4009 0.3822 0.5559 
rgb/1311877894.309345.png depth/1311877894.309363.png 1.8032 0.9788 0.5486 -0.6161 -0.4175 0.3866 0.5446 
rgb/1311877894.377850.png depth/1311877894.377949.png 1.7984 0.9795 0.5481 -0.6111 -0.4272 0.3943 0.5372 
rgb/1311877894.446040.png depth/1311877894.446053.png 1.7933 0.9802 0.5479 -0.6058 -0.4347 0.4014 0.5318 
rgb/1311877894.510165.png depth/1311877894.510212.png 1.7883 0.9802 0.5482 -0.5998 -0.4413 0.4083 0.528 
rgb/1311877894.577445.png depth/1311877894.577868.png 1.7834 0.9795 0.5481 -0.5947 -0.448 0.415 0.5229 
rgb/1311877894.606522.png depth/1311877894.606580.png 1.7816 0.9794 0.5479 -0.5923 -0.4526 0.4179 0.5193 
rgb/1311877894.677999.png depth/1311877894.682927.png 1.7773 0.9796 0.5476 -0.586 -0.4615 0.4249 0.5129 
rgb/1311877894.745821.png depth/1311877894.748334.png 1.7745 0.9785 0.5476 -0.5808 -0.4693 0.4308 0.5069 
rgb/1311877894.811519.png depth/1311877894.811530.png 1.771 0.9775 0.548 -0.5741 -0.4759 0.4374 0.5026 
rgb/1311877894.877824.png depth/1311877894.877939.png 1.7671 0.9766 0.5479 0.5681 0.4823 -0.4438 -0.4977 
rgb/1311877894.911788.png depth/1311877894.911804.png 1.765 0.9766 0.5479 0.5647 0.4843 -0.448 -0.4959 
rgb/1311877894.944857.png depth/1311877894.944898.png 1.7631 0.9765 0.5475 0.5631 0.4895 -0.4498 -0.4909 
rgb/1311877894.978143.png depth/1311877894.978293.png 1.7613 0.9762 0.5473 0.5601 0.4929 -0.453 -0.4881 
rgb/1311877895.045541.png depth/1311877895.045570.png 1.7612 0.9762 0.5477 0.556 0.496 -0.4575 -0.4853 
rgb/1311877895.111263.png depth/1311877895.111272.png 1.761 0.9765 0.5476 0.5575 0.4958 -0.4561 -0.4852 
rgb/1311877895.178082.png depth/1311877895.181178.png 1.7618 0.9753 0.5477 0.5569 0.4951 -0.4556 -0.487 
rgb/1311877895.245075.png depth/1311877895.245237.png 1.7623 0.9756 0.5478 0.5573 0.4942 -0.4555 -0.4876 
rgb/1311877895.275881.png depth/1311877895.275905.png 1.7625 0.9757 0.5478 0.5569 0.4944 -0.4558 -0.4875 
rgb/1311877895.344328.png depth/1311877895.344343.png 1.7622 0.9762 0.5477 0.5575 0.4948 -0.4558 -0.4863 
rgb/1311877895.474857.png depth/1311877895.476097.png 1.7621 0.9757 0.5477 0.5574 0.4948 -0.4554 -0.4869 
rgb/1311877895.511882.png depth/1311877895.511889.png 1.7623 0.9759 0.5477 0.5574 0.4949 -0.4556 -0.4867 
rgb/1311877895.577909.png depth/1311877895.578072.png 1.7622 0.9761 0.5477 0.5575 0.4949 -0.4557 -0.4864 
rgb/1311877895.645258.png depth/1311877895.645633.png 1.7621 0.9758 0.5477 0.5574 0.4949 -0.4557 -0.4866 
rgb/1311877895.713587.png depth/1311877895.713600.png 1.7622 0.9759 0.5477 0.5574 0.4949 -0.4556 -0.4866 
rgb/1311877895.776834.png depth/1311877895.776852.png 1.7623 0.976 0.5477 0.5575 0.495 -0.4556 -0.4864 
rgb/1311877895.845450.png depth/1311877895.845943.png 1.7622 0.9759 0.5477 0.5573 0.4949 -0.4557 -0.4866 
rgb/1311877895.945846.png depth/1311877895.945872.png 1.7622 0.9759 0.5477 0.5575 0.495 -0.4556 -0.4864 
rgb/1311877896.013081.png depth/1311877896.013091.png 1.762 0.9759 0.5476 0.5572 0.4946 -0.4557 -0.4871 
rgb/1311877896.080359.png depth/1311877896.080370.png 1.7618 0.9759 0.5476 0.557 0.495 -0.4555 -0.487 
rgb/1311877896.180614.png depth/1311877896.180615.png 1.7604 0.9761 0.5475 0.5578 0.4945 -0.4549 -0.4872 
rgb/1311877896.283027.png depth/1311877896.283076.png 1.76 0.9761 0.5475 0.5576 0.4945 -0.455 -0.4874 
rgb/1311877896.345240.png depth/1311877896.345250.png 1.7599 0.9761 0.5476 0.5573 0.4946 -0.4557 -0.4871 
rgb/1311877896.412522.png depth/1311877896.412546.png 1.7594 0.976 0.5476 0.5564 0.4951 -0.4563 -0.4869 
rgb/1311877896.480070.png depth/1311877896.480190.png 1.7589 0.976 0.5479 0.5564 0.4954 -0.4568 -0.4861 
